EXP_TAIL,,,ε,,,,,"ε",,,,,,"REL EXP_S","REL EXP_S","REL EXP_S","REL EXP_S","REL EXP_S","REL EXP_S",ε,,,ε,ε,"ε",,,,,,,,
REL,,,,,,,,,,,,,,,"equals",not_equals,lt,lte,gt,gte,,,,,,,,,,,,,,,,
EXP_S,,"TERM_OPT_SIGN TERM TERM_TAIL",,,,,,,,,TERM_OPT_SIGN TERM TERM_TAIL,TERM_OPT_SIGN TERM TERM_TAIL,,,,,,,,,,,,,,,,,,TERM_OPT_SIGN TERM TERM_TAIL,TERM_OPT_SIGN TERM TERM_TAIL,,TERM_OPT_SIGN TERM TERM_TAIL,TERM_OPT_SIGN TERM TERM_TAIL,TERM_OPT_SIGN TERM TERM_TAIL,TERM_OPT_SIGN TERM TERM_TAIL
TERM_OPT_SIGN,,ε,,,,,,,,,plus,minus,,,,,,,,,,,,,,,,,,ε,,,,ε,ε,ε,ε,ε
TERM_TAIL,,,ε,,,,,"ε",,,"ADD_OP TERM TERM_TAIL","ADD_OP TERM TERM_TAIL",,,"ADD_OP TERM TERM_TAIL",,ε,ε,ε,ε,ε,ε,ε,,,ε,ε,"ε",,,,,,,,
ADD_OP,,,,,,,,,,,plus,minus,,or,,,,,,,,,,,,,,,,,,,,,,,,,,,
TERM,,"FAT FAT_TAIL",,,,,,,,,,,,,,,,,,,,,,,,,,,,FAT FAT_TAIL,FAT FAT_TAIL,FAT FAT_TAIL,FAT FAT_TAIL,FAT FAT_TAIL
FAT_TAIL,,,ε,,,,,"ε",,,"ε","ε","MULT_OP FAT FAT_TAIL","MULT_OP FAT FAT_TAIL","MULT_OP FAT FAT_TAIL","MULT_OP FAT FAT_TAIL",ε,ε,ε,ε,ε,ε,ε,,,ε,ε,"ε",,,,,,,,
MULT_OP,,,,,,,,,,,,multiply,divide,and,,,,,,,,,,,,,,,,,,,,,,,,,,
FAT,,"identifier VAR_ACCESS",,,,,,,,,,,,,,,,,,,,,,,,,,,"right_parenteses EXP left_parenteses",,,,,integer,real,true,false,"not FAT"
VAR_ACCESS,,,ε,,,,,"ε",,"ε","ε","ε","ε","ε","ε","ε","ε","ε","ε","ε","ε",ε,,,ε,ε,"ε",,,,,,,,
